"county","gender","race","year","y","n","NAME"
9,1,1,1975,71,111401,"Butler"
9,1,1,1976,81,111690,"Butler"
9,1,1,1977,76,113691,"Butler"
9,1,1,1978,86,115981,"Butler"
9,1,1,1979,61,118336,"Butler"
9,1,1,1980,93,119171,"Butler"
9,1,1,1981,98,120397,"Butler"
9,1,1,1982,91,120035,"Butler"
9,1,1,1983,100,119009,"Butler"
9,1,1,1984,96,120850,"Butler"
9,1,1,1985,78,122042,"Butler"
9,1,1,1986,108,123480,"Butler"
9,1,1,1987,105,125769,"Butler"
9,1,1,1988,86,127409,"Butler"
9,1,2,1968,2,5491,"Butler"
9,1,2,1969,7,5491,"Butler"
9,1,2,1970,1,5543,"Butler"
9,1,2,1971,5,5528,"Butler"
9,1,2,1972,6,5632,"Butler"
9,1,2,1973,4,5698,"Butler"
9,1,2,1974,5,5725,"Butler"
9,1,2,1975,5,5759,"Butler"
9,1,2,1976,5,5726,"Butler"
9,1,2,1977,3,5871,"Butler"
9,1,2,1978,5,6012,"Butler"
9,1,2,1979,4,6167,"Butler"
9,1,2,1980,6,6325,"Butler"
9,1,2,1981,6,6590,"Butler"
9,1,2,1982,7,6815,"Butler"
9,1,2,1983,12,6885,"Butler"
9,1,2,1984,4,7118,"Butler"
9,1,2,1985,7,7331,"Butler"
9,1,2,1986,7,7470,"Butler"
9,1,2,1987,5,7730,"Butler"
9,1,2,1988,9,7909,"Butler"
9,2,1,1968,9,107681,"Butler"
9,2,1,1969,8,108706,"Butler"
9,2,1,1970,11,109454,"Butler"
9,2,1,1971,14,111095,"Butler"
9,2,1,1972,20,112575,"Butler"
9,2,1,1973,19,114929,"Butler"
9,2,1,1974,16,116171,"Butler"
9,2,1,1975,27,116979,"Butler"
9,2,1,1976,18,117421,"Butler"
9,2,1,1977,22,119771,"Butler"
9,2,1,1978,29,122545,"Butler"
9,2,1,1979,25,125116,"Butler"
9,2,1,1980,33,126239,"Butler"
9,2,1,1981,23,128041,"Butler"
9,2,1,1982,40,127994,"Butler"
9,2,1,1983,38,127401,"Butler"
9,2,1,1984,38,129385,"Butler"
9,2,1,1985,52,130991,"Butler"
9,2,1,1986,49,132368,"Butler"
9,2,1,1987,48,134667,"Butler"
9,2,1,1988,61,136415,"Butler"
9,2,2,1968,0,6098,"Butler"
9,2,2,1969,1,6122,"Butler"
9,2,2,1970,1,6190,"Butler"
9,2,2,1971,1,6222,"Butler"
9,2,2,1972,2,6265,"Butler"
9,2,2,1973,2,6374,"Butler"
9,2,2,1974,3,6434,"Butler"
9,2,2,1975,0,6481,"Butler"
9,2,2,1976,1,6481,"Butler"
9,2,2,1977,3,6672,"Butler"
9,2,2,1978,3,6805,"Butler"
9,2,2,1979,1,6952,"Butler"
9,2,2,1980,3,7142,"Butler"
9,2,2,1981,2,7284,"Butler"
9,2,2,1982,0,7393,"Butler"
9,2,2,1983,0,7346,"Butler"
9,2,2,1984,3,7467,"Butler"
9,2,2,1985,2,7559,"Butler"
9,2,2,1986,0,7715,"Butler"
9,2,2,1987,1,7939,"Butler"
9,2,2,1988,2,8127,"Butler"
10,1,1,1968,2,10305,"Carroll"
10,1,1,1969,9,10516,"Carroll"
10,1,1,1970,4,10609,"Carroll"
10,1,1,1971,4,10869,"Carroll"
10,1,1,1972,6,11121,"Carroll"
10,1,1,1973,3,11514,"Carroll"
10,1,1,1974,5,11866,"Carroll"
10,1,1,1975,6,12038,"Carroll"
10,1,1,1976,4,12209,"Carroll"
10,1,1,1977,8,12392,"Carroll"
10,1,1,1978,6,12669,"Carroll"
10,1,1,1979,7,12563,"Carroll"
10,1,1,1980,7,12518,"Carroll"
10,1,1,1981,9,12574,"Carroll"
10,1,1,1982,10,12631,"Carroll"
10,1,1,1983,12,12738,"Carroll"
10,1,1,1984,9,12900,"Carroll"
10,1,1,1985,8,12971,"Carroll"
10,1,1,1986,5,12966,"Carroll"
10,1,1,1987,13,13027,"Carroll"
10,1,1,1988,6,13021,"Carroll"
10,1,2,1968,0,89,"Carroll"
10,1,2,1969,0,83,"Carroll"
10,1,2,1970,1,79,"Carroll"
10,1,2,1971,0,79,"Carroll"
10,1,2,1972,0,80,"Carroll"
10,1,2,1973,0,82,"Carroll"
10,1,2,1974,0,81,"Carroll"
10,1,2,1975,0,86,"Carroll"
10,1,2,1976,1,84,"Carroll"
10,1,2,1977,0,84,"Carroll"
10,1,2,1978,0,85,"Carroll"
10,1,2,1979,0,84,"Carroll"
10,1,2,1980,0,81,"Carroll"
10,1,2,1981,0,89,"Carroll"
10,1,2,1982,0,92,"Carroll"
10,1,2,1983,0,98,"Carroll"
10,1,2,1984,0,103,"Carroll"
10,1,2,1985,0,109,"Carroll"
10,1,2,1986,0,112,"Carroll"
10,1,2,1987,0,117,"Carroll"
10,1,2,1988,0,120,"Carroll"
10,2,1,1968,1,10489,"Carroll"
10,2,1,1969,0,10664,"Carroll"
10,2,1,1970,1,10793,"Carroll"
10,2,1,1971,0,11050,"Carroll"
10,2,1,1972,0,11219,"Carroll"
10,2,1,1973,3,11642,"Carroll"
10,2,1,1974,0,11978,"Carroll"
10,2,1,1975,0,12116,"Carroll"
10,2,1,1976,2,12336,"Carroll"
10,2,1,1977,2,12599,"Carroll"
10,2,1,1978,3,12863,"Carroll"
10,2,1,1979,4,12803,"Carroll"
10,2,1,1980,0,12792,"Carroll"
10,2,1,1981,3,12884,"Carroll"
10,2,1,1982,4,12961,"Carroll"
10,2,1,1983,4,13142,"Carroll"
10,2,1,1984,8,13324,"Carroll"
10,2,1,1985,3,13419,"Carroll"
10,2,1,1986,3,13375,"Carroll"
10,2,1,1987,6,13431,"Carroll"
10,2,1,1988,4,13449,"Carroll"
10,2,2,1968,0,78,"Carroll"
10,2,2,1969,0,77,"Carroll"
10,2,2,1970,0,80,"Carroll"
10,2,2,1971,0,85,"Carroll"
10,2,2,1972,0,84,"Carroll"
10,2,2,1973,0,87,"Carroll"
10,2,2,1974,0,88,"Carroll"
10,2,2,1975,0,90,"Carroll"
10,2,2,1976,0,93,"Carroll"
10,2,2,1977,0,96,"Carroll"
10,2,2,1978,0,102,"Carroll"
10,2,2,1979,1,103,"Carroll"
10,2,2,1980,0,100,"Carroll"
10,2,2,1981,0,100,"Carroll"
10,2,2,1982,0,107,"Carroll"
10,2,2,1983,0,107,"Carroll"
10,2,2,1984,0,106,"Carroll"
10,2,2,1985,0,108,"Carroll"
10,2,2,1986,0,113,"Carroll"
10,2,2,1987,0,113,"Carroll"
10,2,2,1988,0,120,"Carroll"
11,1,1,1968,6,14011,"Champaign"
11,1,1,1969,7,14170,"Champaign"
11,1,1,1970,9,14327,"Champaign"
11,1,1,1971,6,14538,"Champaign"
11,1,1,1972,10,14593,"Champaign"
11,1,1,1973,13,14482,"Champaign"
11,1,1,1974,7,15284,"Champaign"
11,1,1,1975,11,15277,"Champaign"
11,1,1,1976,7,15601,"Champaign"
11,1,1,1977,10,15705,"Champaign"
11,1,1,1978,9,15799,"Champaign"
11,1,1,1979,12,15971,"Champaign"
11,1,1,1980,13,15804,"Champaign"
11,1,1,1981,6,15751,"Champaign"
11,1,1,1982,15,15813,"Champaign"
11,1,1,1983,15,15678,"Champaign"
11,1,1,1984,9,15700,"Champaign"
11,1,1,1985,13,15845,"Champaign"
11,1,1,1986,12,16095,"Champaign"
11,1,1,1987,7,16367,"Champaign"
11,1,1,1988,17,16552,"Champaign"
11,1,2,1968,1,470,"Champaign"
11,1,2,1969,0,487,"Champaign"
11,1,2,1970,0,499,"Champaign"
11,1,2,1971,0,486,"Champaign"
11,1,2,1972,0,490,"Champaign"
11,1,2,1973,0,478,"Champaign"
11,1,2,1974,1,497,"Champaign"
11,1,2,1975,0,499,"Champaign"
11,1,2,1976,0,488,"Champaign"
11,1,2,1977,2,496,"Champaign"
11,1,2,1978,1,499,"Champaign"
11,1,2,1979,0,510,"Champaign"
11,1,2,1980,1,515,"Champaign"
11,1,2,1981,0,521,"Champaign"
11,1,2,1982,2,520,"Champaign"
11,1,2,1983,1,527,"Champaign"
11,1,2,1984,2,534,"Champaign"
11,1,2,1985,0,547,"Champaign"
11,1,2,1986,1,571,"Champaign"
11,1,2,1987,2,572,"Champaign"
11,1,2,1988,0,579,"Champaign"
11,2,1,1968,1,14893,"Champaign"
11,2,1,1969,1,15003,"Champaign"
11,2,1,1970,0,15178,"Champaign"
11,2,1,1971,2,15330,"Champaign"
11,2,1,1972,4,15376,"Champaign"
11,2,1,1973,4,15246,"Champaign"
11,2,1,1974,4,15992,"Champaign"
11,2,1,1975,4,15990,"Champaign"
11,2,1,1976,6,16236,"Champaign"
11,2,1,1977,4,16425,"Champaign"
11,2,1,1978,3,16551,"Champaign"
11,2,1,1979,0,16827,"Champaign"
11,2,1,1980,3,16665,"Champaign"
11,2,1,1981,7,16638,"Champaign"
11,2,1,1982,3,16676,"Champaign"
11,2,1,1983,3,16524,"Champaign"
11,2,1,1984,7,16559,"Champaign"
11,2,1,1985,6,16741,"Champaign"
11,2,1,1986,6,17020,"Champaign"
11,2,1,1987,2,17226,"Champaign"
11,2,1,1988,4,17425,"Champaign"
11,2,2,1968,0,536,"Champaign"
11,2,2,1969,0,530,"Champaign"
11,2,2,1970,0,533,"Champaign"
11,2,2,1971,0,547,"Champaign"
11,2,2,1972,0,538,"Champaign"
11,2,2,1973,0,532,"Champaign"
11,2,2,1974,0,552,"Champaign"
11,2,2,1975,0,552,"Champaign"
11,2,2,1976,0,548,"Champaign"
11,2,2,1977,0,555,"Champaign"
11,2,2,1978,0,557,"Champaign"
11,2,2,1979,0,567,"Champaign"
11,2,2,1980,0,560,"Champaign"
11,2,2,1981,1,566,"Champaign"
11,2,2,1982,0,590,"Champaign"
11,2,2,1983,0,595,"Champaign"
11,2,2,1984,0,597,"Champaign"
11,2,2,1985,0,600,"Champaign"
11,2,2,1986,0,615,"Champaign"
11,2,2,1987,0,632,"Champaign"
11,2,2,1988,0,637,"Champaign"
12,1,1,1968,31,67797,"Clark"
12,1,1,1969,35,68617,"Clark"
12,1,1,1970,41,69330,"Clark"
12,1,1,1971,40,70702,"Clark"
12,1,1,1972,56,69639,"Clark"
12,1,1,1973,45,69430,"Clark"
12,1,1,1974,39,68668,"Clark"
12,1,1,1975,49,68034,"Clark"
12,1,1,1976,57,66719,"Clark"
12,1,1,1977,44,66253,"Clark"
12,1,1,1978,47,66040,"Clark"
12,1,1,1979,41,66053,"Clark"
12,1,1,1980,69,65465,"Clark"
12,1,1,1981,52,65466,"Clark"
12,1,1,1982,53,64843,"Clark"
12,1,1,1983,45,64414,"Clark"
12,1,1,1984,49,64411,"Clark"
12,1,1,1985,59,64393,"Clark"
12,1,1,1986,57,64447,"Clark"
12,1,1,1987,70,64622,"Clark"
12,1,1,1988,62,64601,"Clark"
12,1,2,1968,5,6197,"Clark"
12,1,2,1969,4,6229,"Clark"
12,1,2,1970,5,6365,"Clark"
12,1,2,1971,3,6417,"Clark"
12,1,2,1972,2,6349,"Clark"
12,1,2,1973,7,6375,"Clark"
12,1,2,1974,2,6314,"Clark"
12,1,2,1975,12,6311,"Clark"
12,1,2,1976,5,6220,"Clark"
12,1,2,1977,10,6227,"Clark"
12,1,2,1978,9,6247,"Clark"
12,1,2,1979,7,6374,"Clark"
12,1,2,1980,5,6407,"Clark"
12,1,2,1981,4,6385,"Clark"
12,1,2,1982,11,6328,"Clark"
12,1,2,1983,6,6362,"Clark"
12,1,2,1984,4,6425,"Clark"
12,1,2,1985,5,6518,"Clark"
12,1,2,1986,5,6562,"Clark"
12,1,2,1987,5,6615,"Clark"
12,1,2,1988,5,6670,"Clark"
12,2,1,1968,5,72455,"Clark"
12,2,1,1969,6,73352,"Clark"
12,2,1,1970,5,74140,"Clark"
12,2,1,1971,10,75402,"Clark"
12,2,1,1972,10,74456,"Clark"
12,2,1,1973,12,74172,"Clark"
12,2,1,1974,10,73561,"Clark"
12,2,1,1975,14,72901,"Clark"
12,2,1,1976,13,71495,"Clark"
12,2,1,1977,15,71086,"Clark"
12,2,1,1978,8,71035,"Clark"
12,2,1,1979,11,71027,"Clark"
12,2,1,1980,18,70426,"Clark"
12,2,1,1981,21,70399,"Clark"
12,2,1,1982,21,69592,"Clark"
12,2,1,1983,19,68995,"Clark"
12,2,1,1984,29,68733,"Clark"
12,2,1,1985,25,68544,"Clark"
12,2,1,1986,31,68557,"Clark"
12,2,1,1987,37,68600,"Clark"
12,2,1,1988,32,68623,"Clark"
12,2,2,1968,1,7052,"Clark"
12,2,2,1969,0,7128,"Clark"
12,2,2,1970,1,7290,"Clark"
12,2,2,1971,0,7351,"Clark"
12,2,2,1972,0,7288,"Clark"
12,2,2,1973,0,7321,"Clark"
12,2,2,1974,2,7296,"Clark"
12,2,2,1975,0,7274,"Clark"
12,2,2,1976,1,7223,"Clark"
12,2,2,1977,2,7234,"Clark"
12,2,2,1978,0,7312,"Clark"
12,2,2,1979,1,7451,"Clark"
12,2,2,1980,7,7485,"Clark"
12,2,2,1981,3,7396,"Clark"
12,2,2,1982,3,7296,"Clark"
12,2,2,1983,3,7307,"Clark"
12,2,2,1984,5,7292,"Clark"
12,2,2,1985,3,7278,"Clark"
12,2,2,1986,2,7313,"Clark"
12,2,2,1987,2,7390,"Clark"
12,2,2,1988,6,7456,"Clark"
13,1,1,1968,17,44839,"Clermont"
13,1,1,1969,27,45762,"Clermont"
13,1,1,1970,22,46600,"Clermont"
13,1,1,1971,18,48041,"Clermont"
13,1,1,1972,14,48664,"Clermont"
13,1,1,1973,28,50339,"Clermont"
13,1,1,1974,20,51388,"Clermont"
13,1,1,1975,28,53689,"Clermont"
13,1,1,1976,25,54655,"Clermont"
13,1,1,1977,31,56374,"Clermont"
13,1,1,1978,44,58894,"Clermont"
13,1,1,1979,41,60860,"Clermont"
13,1,1,1980,43,62765,"Clermont"
13,1,1,1981,55,64227,"Clermont"
13,1,1,1982,45,64985,"Clermont"
13,1,1,1983,36,65312,"Clermont"
13,1,1,1984,49,66412,"Clermont"
13,1,1,1985,65,67511,"Clermont"
13,1,1,1986,48,68610,"Clermont"
13,1,1,1987,52,70453,"Clermont"
13,1,1,1988,52,71788,"Clermont"
13,1,2,1968,0,497,"Clermont"
13,1,2,1969,0,494,"Clermont"
13,1,2,1970,0,506,"Clermont"
13,1,2,1971,1,519,"Clermont"
13,1,2,1972,0,516,"Clermont"
13,1,2,1973,0,526,"Clermont"
13,1,2,1974,1,529,"Clermont"
13,1,2,1975,1,566,"Clermont"
13,1,2,1976,0,564,"Clermont"
13,1,2,1977,1,597,"Clermont"
13,1,2,1978,0,612,"Clermont"
13,1,2,1979,0,630,"Clermont"
13,1,2,1980,0,675,"Clermont"
13,1,2,1981,1,713,"Clermont"
13,1,2,1982,0,753,"Clermont"
13,1,2,1983,0,758,"Clermont"
13,1,2,1984,0,788,"Clermont"
13,1,2,1985,0,810,"Clermont"
13,1,2,1986,0,841,"Clermont"
13,1,2,1987,1,867,"Clermont"
13,1,2,1988,0,903,"Clermont"
13,2,1,1968,6,45740,"Clermont"
13,2,1,1969,2,46762,"Clermont"
13,2,1,1970,5,47733,"Clermont"
13,2,1,1971,7,49073,"Clermont"
13,2,1,1972,2,49671,"Clermont"
13,2,1,1973,8,51359,"Clermont"
13,2,1,1974,12,52410,"Clermont"
13,2,1,1975,7,54759,"Clermont"
13,2,1,1976,8,55945,"Clermont"
13,2,1,1977,12,57783,"Clermont"
13,2,1,1978,14,60481,"Clermont"
13,2,1,1979,10,62534,"Clermont"
13,2,1,1980,19,64538,"Clermont"
13,2,1,1981,15,65918,"Clermont"
13,2,1,1982,14,66708,"Clermont"
13,2,1,1983,15,67031,"Clermont"
13,2,1,1984,26,67939,"Clermont"
13,2,1,1985,28,68980,"Clermont"
13,2,1,1986,32,70100,"Clermont"
13,2,1,1987,34,71877,"Clermont"
13,2,1,1988,23,73145,"Clermont"
13,2,2,1968,0,520,"Clermont"
13,2,2,1969,0,514,"Clermont"
13,2,2,1970,0,539,"Clermont"
13,2,2,1971,0,535,"Clermont"
13,2,2,1972,0,544,"Clermont"
13,2,2,1973,0,556,"Clermont"
13,2,2,1974,0,568,"Clermont"
13,2,2,1975,0,601,"Clermont"
13,2,2,1976,0,617,"Clermont"
13,2,2,1977,0,640,"Clermont"
13,2,2,1978,0,665,"Clermont"
13,2,2,1979,0,685,"Clermont"
13,2,2,1980,0,735,"Clermont"
13,2,2,1981,0,763,"Clermont"
13,2,2,1982,0,798,"Clermont"
13,2,2,1983,0,818,"Clermont"
13,2,2,1984,0,845,"Clermont"
13,2,2,1985,1,863,"Clermont"
13,2,2,1986,0,887,"Clermont"
13,2,2,1987,2,919,"Clermont"
13,2,2,1988,0,952,"Clermont"
14,1,1,1968,3,14942,"Clinton"
14,1,1,1969,5,15008,"Clinton"
14,1,1,1970,9,14959,"Clinton"
14,1,1,1971,11,15234,"Clinton"
14,1,1,1972,20,15338,"Clinton"
14,1,1,1973,10,15561,"Clinton"
14,1,1,1974,11,15839,"Clinton"
14,1,1,1975,9,15959,"Clinton"
14,1,1,1976,6,16044,"Clinton"
14,1,1,1977,10,16264,"Clinton"
14,1,1,1978,15,16442,"Clinton"
14,1,1,1979,7,16477,"Clinton"
14,1,1,1980,8,16443,"Clinton"
14,1,1,1981,13,16355,"Clinton"
14,1,1,1982,14,16169,"Clinton"
14,1,1,1983,15,16015,"Clinton"
14,1,1,1984,9,16020,"Clinton"
14,1,1,1985,18,15892,"Clinton"
14,1,1,1986,10,15987,"Clinton"
14,1,1,1987,15,16260,"Clinton"
14,1,1,1988,21,16362,"Clinton"
14,1,2,1968,1,399,"Clinton"
14,1,2,1969,0,401,"Clinton"
14,1,2,1970,0,409,"Clinton"
14,1,2,1971,0,400,"Clinton"
14,1,2,1972,0,404,"Clinton"
14,1,2,1973,0,400,"Clinton"
14,1,2,1974,0,403,"Clinton"
14,1,2,1975,0,405,"Clinton"
14,1,2,1976,1,406,"Clinton"
14,1,2,1977,1,402,"Clinton"
14,1,2,1978,1,400,"Clinton"
14,1,2,1979,1,411,"Clinton"
14,1,2,1980,0,414,"Clinton"
14,1,2,1981,0,418,"Clinton"
14,1,2,1982,0,416,"Clinton"
14,1,2,1983,1,421,"Clinton"
14,1,2,1984,1,424,"Clinton"
14,1,2,1985,1,431,"Clinton"
14,1,2,1986,0,432,"Clinton"
14,1,2,1987,0,440,"Clinton"
14,1,2,1988,0,447,"Clinton"
14,2,1,1968,0,15431,"Clinton"
14,2,1,1969,2,15537,"Clinton"
14,2,1,1970,3,15579,"Clinton"
14,2,1,1971,2,15758,"Clinton"
14,2,1,1972,4,15827,"Clinton"
14,2,1,1973,1,16131,"Clinton"
14,2,1,1974,0,16365,"Clinton"
14,2,1,1975,2,16506,"Clinton"
14,2,1,1976,4,16689,"Clinton"
14,2,1,1977,3,16923,"Clinton"
14,2,1,1978,1,17152,"Clinton"
14,2,1,1979,3,17312,"Clinton"
14,2,1,1980,3,17281,"Clinton"
14,2,1,1981,3,17443,"Clinton"
14,2,1,1982,1,17517,"Clinton"
14,2,1,1983,3,17522,"Clinton"
14,2,1,1984,7,17762,"Clinton"
14,2,1,1985,7,17866,"Clinton"
14,2,1,1986,7,17963,"Clinton"
14,2,1,1987,7,18272,"Clinton"
14,2,1,1988,3,18427,"Clinton"
14,2,2,1968,0,442,"Clinton"
14,2,2,1969,0,435,"Clinton"
14,2,2,1970,0,433,"Clinton"
14,2,2,1971,0,432,"Clinton"
14,2,2,1972,0,413,"Clinton"
14,2,2,1973,0,414,"Clinton"
14,2,2,1974,0,406,"Clinton"
14,2,2,1975,0,411,"Clinton"
14,2,2,1976,0,398,"Clinton"
14,2,2,1977,0,403,"Clinton"
14,2,2,1978,0,403,"Clinton"
14,2,2,1979,0,398,"Clinton"
14,2,2,1980,0,397,"Clinton"
14,2,2,1981,0,394,"Clinton"
14,2,2,1982,0,398,"Clinton"
14,2,2,1983,0,401,"Clinton"
14,2,2,1984,0,407,"Clinton"
14,2,2,1985,0,411,"Clinton"
14,2,2,1986,2,416,"Clinton"
14,2,2,1987,0,429,"Clinton"
14,2,2,1988,0,433,"Clinton"
15,1,1,1968,36,50848,"Columbiana"
15,1,1,1969,27,51321,"Columbiana"
15,1,1,1970,24,51652,"Columbiana"
15,1,1,1971,24,52497,"Columbiana"
15,1,1,1972,14,52792,"Columbiana"
15,1,1,1973,39,53414,"Columbiana"
15,1,1,1974,26,53507,"Columbiana"
15,1,1,1975,34,53770,"Columbiana"
15,1,1,1976,37,53986,"Columbiana"
15,1,1,1977,43,54404,"Columbiana"
15,1,1,1978,33,54812,"Columbiana"
15,1,1,1979,39,54464,"Columbiana"
15,1,1,1980,35,54137,"Columbiana"
15,1,1,1981,39,54021,"Columbiana"
15,1,1,1982,46,54019,"Columbiana"
15,1,1,1983,53,53474,"Columbiana"
15,1,1,1984,52,53118,"Columbiana"
15,1,1,1985,45,52697,"Columbiana"
15,1,1,1986,49,51445,"Columbiana"
15,1,1,1987,46,51468,"Columbiana"
15,1,1,1988,45,50955,"Columbiana"
15,1,2,1968,0,829,"Columbiana"
15,1,2,1969,0,832,"Columbiana"
15,1,2,1970,0,826,"Columbiana"
15,1,2,1971,1,811,"Columbiana"
15,1,2,1972,0,825,"Columbiana"
15,1,2,1973,1,820,"Columbiana"
15,1,2,1974,0,826,"Columbiana"
15,1,2,1975,0,826,"Columbiana"
15,1,2,1976,0,835,"Columbiana"
15,1,2,1977,1,829,"Columbiana"
15,1,2,1978,2,832,"Columbiana"
15,1,2,1979,1,814,"Columbiana"
15,1,2,1980,0,817,"Columbiana"
15,1,2,1981,0,824,"Columbiana"
15,1,2,1982,0,838,"Columbiana"
15,1,2,1983,1,835,"Columbiana"
15,1,2,1984,0,844,"Columbiana"
15,1,2,1985,1,837,"Columbiana"
15,1,2,1986,0,828,"Columbiana"
15,1,2,1987,1,837,"Columbiana"
15,1,2,1988,0,831,"Columbiana"
15,2,1,1968,8,54142,"Columbiana"
15,2,1,1969,4,54563,"Columbiana"
15,2,1,1970,4,54913,"Columbiana"
15,2,1,1971,7,55592,"Columbiana"
15,2,1,1972,10,55988,"Columbiana"
15,2,1,1973,6,56426,"Columbiana"
15,2,1,1974,5,56545,"Columbiana"
15,2,1,1975,9,56800,"Columbiana"
15,2,1,1976,12,57070,"Columbiana"
15,2,1,1977,8,57635,"Columbiana"
15,2,1,1978,13,58030,"Columbiana"
15,2,1,1979,15,57613,"Columbiana"
15,2,1,1980,16,57225,"Columbiana"
15,2,1,1981,24,57351,"Columbiana"
15,2,1,1982,18,57343,"Columbiana"
15,2,1,1983,8,57038,"Columbiana"
15,2,1,1984,22,56714,"Columbiana"
15,2,1,1985,19,56433,"Columbiana"
15,2,1,1986,19,55032,"Columbiana"
15,2,1,1987,20,54931,"Columbiana"
15,2,1,1988,15,54466,"Columbiana"
15,2,2,1968,1,904,"Columbiana"
15,2,2,1969,0,886,"Columbiana"
15,2,2,1970,0,898,"Columbiana"
15,2,2,1971,0,891,"Columbiana"
15,2,2,1972,0,885,"Columbiana"
15,2,2,1973,0,899,"Columbiana"
15,2,2,1974,0,904,"Columbiana"
15,2,2,1975,0,902,"Columbiana"
15,2,2,1976,0,914,"Columbiana"
15,2,2,1977,1,924,"Columbiana"
15,2,2,1978,0,937,"Columbiana"
15,2,2,1979,0,931,"Columbiana"
15,2,2,1980,0,945,"Columbiana"
15,2,2,1981,0,946,"Columbiana"
15,2,2,1982,0,958,"Columbiana"
15,2,2,1983,0,972,"Columbiana"
15,2,2,1984,0,965,"Columbiana"
15,2,2,1985,0,965,"Columbiana"
15,2,2,1986,0,954,"Columbiana"
15,2,2,1987,0,958,"Columbiana"
15,2,2,1988,0,965,"Columbiana"
16,1,1,1968,6,15698,"Coshocton"
16,1,1,1969,14,15886,"Coshocton"
16,1,1,1970,8,15926,"Coshocton"
16,1,1,1971,7,16216,"Coshocton"
16,1,1,1972,16,16691,"Coshocton"
16,1,1,1973,13,16810,"Coshocton"
16,1,1,1974,10,16798,"Coshocton"
16,1,1,1975,13,17072,"Coshocton"
16,1,1,1976,10,16845,"Coshocton"
16,1,1,1977,14,16832,"Coshocton"
16,1,1,1978,12,16910,"Coshocton"
16,1,1,1979,9,17077,"Coshocton"
16,1,1,1980,15,17132,"Coshocton"
16,1,1,1981,12,17274,"Coshocton"
16,1,1,1982,9,17231,"Coshocton"
16,1,1,1983,15,17173,"Coshocton"
16,1,1,1984,11,17257,"Coshocton"
16,1,1,1985,9,17035,"Coshocton"
16,1,1,1986,16,17014,"Coshocton"
16,1,1,1987,11,17088,"Coshocton"
16,1,1,1988,13,17066,"Coshocton"
16,1,2,1968,0,142,"Coshocton"
16,1,2,1969,0,152,"Coshocton"
16,1,2,1970,0,162,"Coshocton"
16,1,2,1971,0,180,"Coshocton"
16,1,2,1972,0,180,"Coshocton"
16,1,2,1973,0,187,"Coshocton"
16,1,2,1974,0,192,"Coshocton"
16,1,2,1975,0,207,"Coshocton"
16,1,2,1976,0,217,"Coshocton"
16,1,2,1977,0,219,"Coshocton"
16,1,2,1978,1,222,"Coshocton"
16,1,2,1979,0,228,"Coshocton"
16,1,2,1980,0,244,"Coshocton"
16,1,2,1981,0,258,"Coshocton"
16,1,2,1982,1,268,"Coshocton"
16,1,2,1983,0,275,"Coshocton"
16,1,2,1984,0,287,"Coshocton"
16,1,2,1985,0,292,"Coshocton"
16,1,2,1986,0,297,"Coshocton"
16,1,2,1987,0,308,"Coshocton"
16,1,2,1988,0,318,"Coshocton"
16,2,1,1968,1,16868,"Coshocton"
16,2,1,1969,5,17029,"Coshocton"
16,2,1,1970,2,17075,"Coshocton"
16,2,1,1971,1,17343,"Coshocton"
16,2,1,1972,6,17802,"Coshocton"
16,2,1,1973,1,17901,"Coshocton"
16,2,1,1974,2,17878,"Coshocton"
16,2,1,1975,1,18193,"Coshocton"
16,2,1,1976,3,17994,"Coshocton"
16,2,1,1977,1,17975,"Coshocton"
16,2,1,1978,2,18052,"Coshocton"
16,2,1,1979,4,18187,"Coshocton"
16,2,1,1980,7,18282,"Coshocton"
16,2,1,1981,1,18396,"Coshocton"
16,2,1,1982,3,18344,"Coshocton"
16,2,1,1983,3,18244,"Coshocton"
16,2,1,1984,4,18338,"Coshocton"
16,2,1,1985,2,18126,"Coshocton"
16,2,1,1986,12,18023,"Coshocton"
16,2,1,1987,2,18058,"Coshocton"
16,2,1,1988,6,18045,"Coshocton"
16,2,2,1968,0,192,"Coshocton"
16,2,2,1969,0,211,"Coshocton"
16,2,2,1970,0,215,"Coshocton"
16,2,2,1971,0,232,"Coshocton"
16,2,2,1972,0,235,"Coshocton"
16,2,2,1973,0,243,"Coshocton"
16,2,2,1974,0,254,"Coshocton"
16,2,2,1975,0,269,"Coshocton"
16,2,2,1976,0,272,"Coshocton"
16,2,2,1977,0,273,"Coshocton"
16,2,2,1978,0,285,"Coshocton"
16,2,2,1979,0,291,"Coshocton"
16,2,2,1980,0,300,"Coshocton"
16,2,2,1981,0,319,"Coshocton"
16,2,2,1982,0,332,"Coshocton"
16,2,2,1983,0,344,"Coshocton"
16,2,2,1984,0,359,"Coshocton"
16,2,2,1985,0,360,"Coshocton"
16,2,2,1986,0,373,"Coshocton"
16,2,2,1987,0,391,"Coshocton"
16,2,2,1988,0,397,"Coshocton"
17,1,1,1968,11,23382,"Crawford"
17,1,1,1969,18,23901,"Crawford"
17,1,1,1970,18,24321,"Crawford"
17,1,1,1971,12,24958,"Crawford"
17,1,1,1972,14,24828,"Crawford"
17,1,1,1973,16,25029,"Crawford"
17,1,1,1974,11,24802,"Crawford"
17,1,1,1975,21,24632,"Crawford"
17,1,1,1976,17,24603,"Crawford"
17,1,1,1977,13,24456,"Crawford"
17,1,1,1978,22,24697,"Crawford"
17,1,1,1979,17,24362,"Crawford"
